Year,Totals.Capital outlay,Totals.Revenue,Totals.Expenditure,Totals.General expenditure,Totals.General revenue,Totals.Insurance trust  revenue,Totals.Intergovernmental,Totals.License tax,Totals.Selective sales tax,Totals.Tax,Details.Correction.Correction Total,Details.Education.Education Total,Details.Financial Aid.Assistance and Subsidies,Details.Financial Aid.Cash and Securities Total,Details.Health.Health Total Expenditure,Details.Intergovernmental.Intergovernmental Expenditure,Details.Intergovernmental.Intergovernmental to Combined and Unallocable,Details.Natural Resources.Natural Resources Construction,Details.Utilities.Utilities Current Operation,Details.Welfare.Welfare Institution Total Expenditure,Details.Natural Resources.Parks.Parks Total Expenditure,Details.Transportation.Highways.Highways Total Expenditure,Totals. Debt at end of fiscal year,Details.Insurance benefits and repayments,Details.Interest on debt,Details.Interest on general debt,Details.Miscellaneous general revenue,Details.Other taxes,Details.Police protection,Compliance_Ratio,State_ALASKA,State_ARIZONA,State_ARKANSAS,State_CALIFORNIA,State_COLORADO,State_CONNECTICUT,State_DELAWARE,State_FLORIDA,State_GEORGIA,State_HAWAII,State_IDAHO,State_ILLINOIS,State_INDIANA,State_IOWA,State_KANSAS,State_KENTUCKY,State_LOUISIANA,State_MAINE,State_MARYLAND,State_MASSACHUSETTS,State_MICHIGAN,State_MINNESOTA,State_MISSISSIPPI,State_MISSOURI,State_MONTANA,State_NEBRASKA,State_NEVADA,State_NEW HAMPSHIRE,State_NEW JERSEY,State_NEW MEXICO,State_NEW YORK,State_NORTH CAROLINA,State_NORTH DAKOTA,State_OHIO,State_OKLAHOMA,State_OREGON,State_PENNSYLVANIA,State_RHODE ISLAND,State_SOUTH CAROLINA,State_SOUTH DAKOTA,State_TENNESSEE,State_TEXAS,State_UNITED STATES,State_UTAH,State_VERMONT,State_VIRGINIA,State_WASHINGTON,State_WEST VIRGINIA,State_WISCONSIN,State_WYOMING,Compliance_Label
2003,1241058,0.01478049009136476,0.019431001818865375,17503052,16890346,1012077,6092557,271023,1178497,8691761,731041,6419012,331701,34307037,845027,6936753,1962792,231187,8825995,4482224,108807,1839644,5554020,2074418,196092,192416,1117455,417492,172512,0.17035882978920436,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2004,1461931,0.020133730714498897,0.021757176149103566,19558495,18980232,4778770,6987389,289803,1382146,9637369,791043,7150342,434275,38840515,1138653,7556518,2046169,238297,9893298,5147119,167668,1891625,6773923,2179136,240646,237436,1185753,404263,188754,0.28124733268770075,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2012,1626118,0.027545355318228288,0.032659831731971456,27476364,28510923,3352791,10752958,393378,1855368,12996421,927931,9113877,661815,36568199,1936681,8023697,744787,268846,16521095,8287322,93719,1943212,14507370,4380658,675228,673269,1553765,795206,240861,0.22368351674538145,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2013,1568048,0.03275410626806324,0.032961113940701385,27950784,29501502,8058079,10580523,412769,1720399,13796918,1028728,9425150,1668328,39670369,1872472,7280703,689078,263092,16968270,8494905,78339,1971558,14186861,4182960,500034,498304,1742208,811382,232360,0.3284187709912537,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2014,1370808,0.034252664169962525,0.034615467029562676,29295921,29690008,9513285,10951041,437127,1764349,13424271,1070221,9797942,1855005,50487676,1995282,7448459,660489,268995,18131047,9100585,79573,1779400,14315828,4378403,520641,519164,1632564,867558,247617,0.3255515439603369,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2015,1491099,0.03146865297145577,0.03357764324283083,28577420,31741122,4417342,13381875,458737,1779646,13721262,1097103,10452117,893247,49063153,625316,8806986,375596,271972,17096774,10346172,62436,1966947,14243659,4134315,318352,316529,1972598,925127,259768,0.28900955738660117,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2016,1596549,0.03331844287917322,0.038087555680279044,32631502,34551828,3628996,14337939,482362,2019192,14962172,1075258,11369424,973577,47222848,594704,9151627,377784,269523,20401106,13159774,80693,2129986,14400191,4266979,538261,536134,2371948,975532,247559,0.24516767550650664,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2017,1623091,0.040141481847380124,0.04061249428408795,35217999,36317737,9327859,15307319,506034,1977249,15299010,1080923,11825297,1009637,65309763,573338,10031985,2981606,306838,22029129,14581123,82845,2217232,14291349,4027051,551540,549707,2614404,1078926,280662,0.32494565527126906,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2018,1747664,0.04245925754431926,0.04236818918177349,36684690,38334391,9841736,16127713,495034,2020702,16293917,1093410,12377309,1044879,68971717,593159,10270584,3082966,314216,23115715,15169340,105119,2348800,13703759,4183497,540207,538684,2722963,1171871,282873,0.33467388868910997,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2019,1608823,0.04379080784240595,0.043756286439688256,37843032,41272289,8372700,16861452,580141,2085528,18163903,1112554,13133885,1143256,73849166,591202,10584099,2679577,342387,24026077,16055113,92435,2271219,13615824,4325496,503604,502346,2924422,1268459,297521,0.33375683471368456,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1992,444873,0.003754919980906565,0.004215110770987055,5061654,5190388,673907,1635962,195634,485252,2748292,105591,2122905,125273,7516889,179361,1465060,272116,117150,2896061,1176619,32198,576635,1942169,416839,130387,130387,253524,59234,38512,0.26736904277175355,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1993,497233,0.004286639090444439,0.00479265665489842,5555006,5626556,819496,1832046,184515,530254,2942581,119390,2247834,138326,7992409,200595,1505645,294443,129631,3291669,1311510,33568,608359,1918960,459722,122133,122133,269987,49963,41441,0.26817112514793706,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1994,470275,0.004673742396293437,0.004860532715114516,5642181,5982514,887070,1917370,193897,573846,3175976,132299,2216940,149108,8610722,211719,1547294,319603,118622,3359776,1387240,35828,598765,1812006,435568,115728,115728,265942,53844,44492,0.3045867298163428,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1995,478215,0.005129465204076704,0.005440378076796171,6070851,6466816,901377,2077582,196957,586897,3391785,160878,2352224,149215,9239768,240336,1585671,335314,134342,3740550,1518699,36449,613037,1982537,545268,117200,117200,309393,67275,50627,0.2942592761659766,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1996,613005,0.006297536807297202,0.005908181249490662,6480997,7016550,1629637,2162774,216315,563760,3702141,171002,2509087,154208,10668372,246981,1636037,367468,135913,3956385,1583327,39237,698315,2142271,569464,121362,121362,415254,154958,52061,0.3642992585217224,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1997,655413,0.006478286225667931,0.006591229542988163,7102933,7290031,1553915,2264482,221790,588205,3776600,206131,2819359,134506,11898594,261311,1967398,409187,137542,4224063,1666931,48890,762961,2247810,581719,121553,121553,457332,60578,60085,0.317377932940499,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1998,753271,0.007066184541965423,0.00704236123258837,7572068,7724459,1762710,2368339,237372,588132,4056582,205929,3019425,127559,13344054,271451,2109996,467899,161955,4457537,1796670,49440,779160,2384116,531447,123705,123705,482715,74231,63150,0.32974321238843285,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1999,693225,0.007864855879322069,0.007946647290595622,8372424,8449018,1911982,2470733,218670,625857,4608936,226373,3666635,133017,14827833,289496,2649550,511973,164580,4780904,1894754,56321,698825,2488221,570695,115728,115728,500538,515860,66836,0.32215641881058044,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2000,770870,0.008256390200600257,0.008642471417962521,8966540,9118341,1671039,2734557,259381,656238,4870561,275158,3976336,167742,17719767,290306,2725242,495065,204582,5182055,1986866,78074,745972,2745559,622632,120631,120631,618359,541316,73341,0.3014026759649272,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2001,927167,0.00783688235246031,0.009728045718486289,9848226,9804136,526258,3057182,252255,661411,4986747,290520,4149058,214900,17839949,298356,2941918,720570,215001,5639368,2215168,75162,939390,2841828,748871,124873,124873,717874,497425,77425,0.2079402115188843,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2002,959132,0.007761106321893499,0.010754509977329036,10634159,10483188,-235701,3429099,272737,702000,5176050,284600,4375237,220314,16827056,268398,3071214,662559,234315,6245110,2577745,76783,1078784,3002264,915981,138389,138389,701086,564448,71768,0.15346883458764748,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2003,954604,0.009184665997295734,0.01133037891187818,11081356,10730541,1074471,3685249,206286,706237,5145554,305803,4529282,237342,16999518,292724,3210582,716417,190638,6563752,2705341,71910,1098172,3295143,1003462,115076,115076,502771,576295,69422,0.20919236727150003,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2004,1005555,0.011396667652652905,0.011972603127902604,11689513,11679719,2545457,4041889,187876,784503,5580678,351788,4730047,245563,18988203,316062,3212815,663159,225132,7102458,2995212,83065,1116310,3741626,991592,123122,123122,510523,591357,79800,0.29928804740670756,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
